date,open,high,low,close,volume
2023-03-10,11325.3604,11373.8105,11093.8633,11138.8877,4716310556
2023-03-13,11041.459,11326.7324,10982.8027,11188.8428,5025945882
2023-03-14,11357.7354,11467.0156,11284.9287,11428.1484,4615197146
2023-03-15,11291.166,11447.9043,11238.4424,11434.0518,4858966343
2023-03-16,11384.8701,11733.8027,11365.4854,11717.2764,4573608783
2023-03-17,11696.3447,11773.1123,11562.6289,11630.5137,6610257858
2023-03-20,11614.3877,11695.5527,11550.6934,11675.5381,4302152819
2023-03-21,11764.79,11879.1611,11724.9141,11860.1094,4179782738
2023-03-22,11857.499,12013.9854,11666.8486,11669.9561,4172427867
2023-03-23,11811.3184,11962.6885,11684.5156,11787.3984,4156059072
2023-03-24,11747.6221,11826.2266,11670.666,11823.96,3608568245
2023-03-27,11868.543,11903.21,11739.0459,11768.8359,3722744782
2023-03-28,11752.7617,11752.7617,11635.0254,11716.0801,3450128857
2023-03-29,11855.5918,11941.5957,11823.3467,11926.2363,3916498647
2023-03-30,12010.4453,12044.7881,11953.373,12013.4717,4175333590
2023-03-31,12031.5361,12227.9316,12030.4375,12221.9062,4811078931
2023-04-03,12146.0928,12196.3398,12086.5244,12189.4521,4168391629
2023-04-04,12208.4893,12224.6807,12081.8125,12126.3271,3680036629
2023-04-05,12081.7627,12086.752,11931.8447,11996.8613,3784221352
2023-04-06,11939.0791,12098.5,11898.3633,12087.9561,3332259313
2023-04-10,11975.1348,12084.9453,11924.1992,12084.3555,3777662873
2023-04-11,12080.2441,12091.2686,12011.3965,12031.877,4171086285
2023-04-12,12110.8701,12134.502,11916.5391,11929.3369,4259406310
2023-04-13,11997.4238,12178.7969,11995.9385,12166.2715,4285141802
2023-04-14,12117.9141,12205.7207,12026.5518,12123.4658,4059199680
2023-04-17,12108.2324,12159.0234,12064.0977,12157.7236,4295403576
2023-04-18,12234.5566,12245.4268,12110.2275,12153.4111,4335923621
2023-04-19,12063.6807,12191.0986,12060.1709,12157.2266,4464023354
2023-04-20,12039.0781,12155.9619,12011.9521,12059.5576,3964372894
2023-04-21,12046.0322,12097.1514,11986.8184,12072.4561,4327178513
2023-04-24,12053.4668,12103.5791,11960.3047,12037.2041,4426428891
2023-04-25,11968.8076,11990.4561,11798.7734,11799.1572,4273133871
2023-04-26,11913.2324,11967.9902,11833.0693,11854.3506,4744524231
2023-04-27,11972.1465,12154.0088,11950.917,12142.2383,4735224707
2023-04-28,12117.5439,12227.7158,12082.5664,12226.584,4770041688
2023-05-01,12210.0479,12261.3174,12181.0811,12212.5977,4730938113
2023-05-02,12198.0156,12206.5752,12015.2256,12080.5059,4944941313
2023-05-03,12097.04,12212.5547,12022.458,12025.3281,5106143869
2023-05-04,11997.3389,12033.1484,11925.3711,11966.3984,4168912575
2023-05-05,12073.0264,12264.832,12065.7168,12235.4131,4111953529
2023-05-08,12231.6797,12264.9873,12178.2578,12256.918,3852473513
2023-05-09,12195.7803,12216.127,12174.0566,12179.5527,3785594345
2023-05-10,12286.6641,12337.6895,12180.8594,12306.4414,4393280805
2023-05-11,12321.2637,12347.3838,12255.4443,12328.5068,4014052717
2023-05-12,12350.5244,12364.6475,12209.5762,12284.7432,3723350029
2023-05-15,12301.1689,12376.4014,12263.3535,12365.209,3586148546
2023-05-16,12327.0537,12403.8135,12324.5176,12343.0527,3648432527
2023-05-17,12388.5811,12514.0664,12335.0195,12500.5664,4047342681
2023-05-18,12513.8662,12698.5029,12512.2646,12688.8379,3985447825
2023-05-19,12709.4629,12731.7295,12624.0576,12657.8975,3451111055
2023-05-22,12664.4365,12756.2246,12655.2588,12720.7764,3887344338
2023-05-23,12652.877,12709.7373,12554.4336,12560.2451,3611498624
2023-05-24,12481.8945,12529.6328,12415.8516,12484.1621,3584756758
2023-05-25,12706.4424,12736.918,12604.8916,12698.0938,4035327180
2023-05-26,12736.418,13001.9111,12729.7393,12975.6875,3858817290
2023-05-30,13109.0996,13154.292,12968.1172,13017.4258,4247896264
2023-05-31,12968.3818,13029.0762,12889.3701,12935.2852,5263501042
2023-06-01,12944.4639,13141.833,12903.626,13100.9814,4069232202
2023-06-02,13190.4824,13256.2139,13125.8643,13240.7656,3902768194
2023-06-05,13238.4844,13330.6455,13194.9492,13229.4287,3850688052
2023-06-06,13199.5859,13306.2051,13165.6523,13276.418,4400110919
2023-06-07,13295.2637,13361.8965,13089.4824,13104.8945,4710478480
2023-06-08,13113.2676,13248.6035,13101.1787,13238.5234,3829047858
2023-06-09,13312.3945,13385.9482,13229.3301,13259.1436,3911454735
2023-06-12,13326.3701,13465.9092,13302.584,13461.9209,4307338911
2023-06-13,13566.5254,13594.4033,13473.1934,13573.3203,4947847649
2023-06-14,13570.5625,13661.7354,13455.9854,13626.4766,5120282370
2023-06-15,13572.8818,13828.166,13561.3701,13782.8203,5061879071
2023-06-16,13859.0703,13864.0605,13680.9551,13689.5713,7202075278
2023-06-20,13642.2949,13711.1846,13561.8379,13667.2939,4763518028
2023-06-21,13620.8662,13638.5703,13460.9434,13502.1982,4660325562
2023-06-22,13443.4092,13631.8525,13441.5615,13630.6084,4014341803
2023-06-23,13484.0977,13572.1855,13442.6514,13492.5156,7120238321
2023-06-26,13468.7451,13573.5674,13334.4209,13335.7783,3974319950
2023-06-27,13389.249,13578.7998,13366.9688,13555.6729,4580863405
2023-06-28,13506.0176,13654.1367,13495.7344,13591.75,4025068238
2023-06-29,13592.3564,13618.5283,13540.2568,13591.3311,3903187214
2023-06-30,13719.9824,13816.6748,13716.1572,13787.9229,4140638815
2023-07-03,13798.7041,13839.0918,13773.4072,13816.7725,2648291860
2023-07-05,13772.1045,13844.5029,13764.2529,13791.6543,4907504638
2023-07-06,13653.168,13689.5225,13567.2549,13679.043,5600567290
2023-07-07,13668.0664,13804.5137,13656.7344,13660.7158,4662380245
2023-07-10,13645.373,13692.4072,13584.8662,13685.4814,4836272631
2023-07-11,13709.8145,13774.8262,13643.3164,13760.6992,4444047055
2023-07-12,13915.6367,13963.4512,13842.1299,13918.9629,4653396891
2023-07-13,14021.1455,14163.8047,14012.2354,14138.5703,4693210782
2023-07-14,14166.6602,14232.1123,14081.958,14113.7031,4827654236
2023-07-17,14149.917,14274.4082,14138.0059,14244.9482,4200881675
2023-07-18,14212.252,14396.6875,14176.1064,14353.6426,4335436445
2023-07-19,14398.5273,14446.5508,14317.0938,14358.0186,4517483322
2023-07-20,14273.2939,14309.9209,14030.625,14063.3066,4401326595
2023-07-21,14148.1748,14179.0127,14020.4521,14032.8057,4572634148
2023-07-24,14081.6309,14110.1484,13997.125,14058.8662,3673877817
2023-07-25,14093.2383,14201.9053,14092.5186,14144.5557,4098158864
2023-07-26,14123.5215,14187.3496,14041.9541,14127.2822,3777642294
2023-07-27,14319.1602,14360.1992,14006.9248,14050.1074,4149642810
2023-07-28,14199.8262,14344.3525,14188.1045,14316.6572,3604515799
2023-07-31,14337.9014,14370.9072,14292.7549,14346.0234,4509654631
2023-08-01,14274.9336,14309.2109,14215.6367,14283.9131,4177465207
2023-08-02,14132.7275,14133.8467,13914.8135,13973.4473,4830787429
2023-08-03,13899.7568,14032.2773,13881.3486,13959.7148,5486491188
2023-08-04,14025.957,14119.2236,13897.9346,13909.2383,4740401783
2023-08-07,13972.4531,13997.1543,13864.9219,13994.3984,4464116291
2023-08-08,13875.4463,13899.7441,13769.3418,13884.3242,4805535961
2023-08-09,13897.6064,13898.5352,13698.3945,13722.0156,5076042556
2023-08-10,13818.2529,13947.1621,13686.5146,13737.9854,4665861898
2023-08-11,13633.6484,13720.3291,13609.9766,13644.8496,4160770244
2023-08-14,13599.002,13789.1562,13582.4893,13788.3311,3829357162
2023-08-15,13760.4795,13774.9766,13611.9355,13631.0469,4007954235
2023-08-16,13593.166,13644.3164,13473.0264,13474.6279,5723896776
2023-08-17,13527.3008,13535.0938,13303.4453,13316.9316,4667063870
2023-08-18,13190.0234,13335.8672,13161.7646,13290.7764,4190924724
2023-08-21,13347.2568,13516.8613,13325.5918,13497.5898,3821407844
2023-08-22,13593.9453,13598.7656,13484.377,13505.873,3819179208
2023-08-23,13532.4277,13757.0029,13532.4277,13721.0322,3651122083
2023-08-24,13834.3105,13834.6855,13462.8389,13463.9717,3843472568
2023-08-25,13514.3672,13633.418,13376.3457,13590.6465,3348765987
2023-08-28,13695.3564,13735.9785,13626.6426,13705.1309,3201187756
2023-08-29,13687.2295,13959.8066,13677.0645,13943.7568,4211292967
2023-08-30,13961.7676,14050.8232,13924.2031,14019.3105,3901887645
2023-08-31,14041.54,14114.6748,14010.4775,14034.9678,3410679497
2023-09-01,14129.9639,14149.6221,13982.4209,14031.8145,3589704946
2023-09-05,13994.541,14060.8506,13945.6514,14020.9521,3982849401
2023-09-06,13988.8145,14001.9521,13802.417,13872.4707,3778575009
2023-09-07,13675.1064,13774.6348,13642.4697,13748.832,3844673375
2023-09-08,13754.7109,13843.3721,13733.1777,13761.5254,3765759517
2023-09-11,13884.0332,13937.4648,13805.1338,13917.8945,4145462435
2023-09-12,13858.9375,13913.5986,13763.6924,13773.6143,4183839283
2023-09-13,13773.6709,13868.5723,13733.8164,13813.585,4394732764
2023-09-14,13889.7578,13957.5693,13810.6621,13926.0527,4207511473
2023-09-15,13889.1973,13895.7471,13684.2441,13708.335,7514137892
2023-09-18,13669.9551,13751.2812,13663.4551,13710.2373,4491328195
2023-09-19,13649.4434,13705.1533,13578.8672,13678.1855,4029467986
2023-09-20,13710.2598,13727.8096,13467.2793,13469.1279,4313071013
2023-09-21,13328.0566,13362.2314,13222.5645,13223.9854,4097890920
2023-09-22,13287.1709,13353.2197,13200.6387,13211.8066,3797877038
2023-09-25,13172.5361,13277.8301,13131.9971,13271.3193,3594819340
2023-09-26,13180.9639,13199.1338,13033.4033,13063.6094,4121616172
2023-09-27,13115.3564,13156.3701,12963.1641,13092.8486,4206422859
2023-09-28,13043.3711,13270.9658,13025.1104,13201.2764,4004837804
2023-09-29,13337.709,13382.9834,13177.0859,13219.3223,4000943365
2023-10-02,13217.9844,13364.0264,13204.0752,13307.7725,3928589262
2023-10-03,13229.6836,13280.0361,13008.5967,13059.4658,4014721677
2023-10-04,13092.9199,13258.7559,13072.5146,13236.0098,3657245748
2023-10-05,13228.1211,13251.1797,13087.5713,13219.834,3621565073
2023-10-06,13127.6758,13472.2656,13099.0342,13431.3408,3603200366
2023-10-09,13326.2227,13509.2959,13277.4766,13484.2393,3389364615
2023-10-10,13505.8105,13659.6318,13491.8105,13562.8438,3740093232
2023-10-11,13619.2139,13671.1084,13549.2939,13659.6768,3629542617
2023-10-12,13672.4678,13714.1357,13491.5586,13574.2197,4253325736
2023-10-13,13613.5859,13619.541,13361.8535,13407.2344,3656049497
2023-10-16,13453.8076,13598.0459,13447.165,13567.9834,3836302173
2023-10-17,13419.8682,13602.248,13364.7363,13533.7471,3800685134
2023-10-18,13439.6797,13499.7422,13275.2998,13314.3027,3945870328
2023-10-19,13354.7988,13404.7266,13157.3291,13186.1758,4089735966
2023-10-20,13157.7734,13177.3496,12977.4346,12983.8076,3948423089
2023-10-23,12930.8516,13143.2246,12848.8281,13018.3291,3980418050
2023-10-24,13084.9941,13170.3926,13022.8516,13139.875,4005185721
2023-10-25,13039.8604,13042.5195,12804.3037,12821.2246,3921405910
2023-10-26,12768.9688,12818.1436,12543.8564,12595.6055,4116529428
2023-10-27,12718.6865,12772.4346,12600.5723,12643.0107,3501597133
2023-10-30,12750.4648,12842.9619,12691.5635,12789.4824,3248383944
2023-10-31,12786.6162,12859.4014,12697.0439,12851.2383,3746339321
2023-11-01,12887.0635,13072.4248,12875.1992,13061.4688,3784663482
2023-11-02,13230.4902,13302.1826,13177.6436,13294.1904,3938208414
2023-11-03,13362.8525,13520.2783,13344.7275,13478.2832,4224738431
2023-11-06,13514.082,13551.6182,13435.9922,13518.7793,3819137474
2023-11-07,13555.79,13675.4639,13516.5615,13639.8555,3819671215
2023-11-08,13660.2188,13684.8672,13573.582,13650.4141,4177729307
2023-11-09,13693.6953,13697.8203,13506.0166,13521.4482,4586250623
2023-11-10,13571.1895,13802.5264,13556.3516,13798.1074,4137821372
2023-11-13,13745.9619,13805.1055,13687.7773,13767.7432,3858834287
2023-11-14,14015.3701,14124.0586,14003.1426,14094.3818,4640799543
2023-11-15,14147.2705,14194.3594,14060.6953,14103.8359,4441135228
2023-11-16,14066.8779,14130.4482,14033.791,14113.6729,3987238814
2023-11-17,14101.4355,14154.3154,14063.9326,14125.4814,3905136066
2023-11-20,14134.751,14309.7988,14134.1973,14284.5342,4063203397
2023-11-21,14217.2314,14237.5039,14146.3057,14199.9824,3661245549
2023-11-22,14283.8184,14359.6074,14226.6318,14265.8574,3368798691
2023-11-24,14238.0352,14270.2793,14214.1279,14250.8545,2321021324
2023-11-27,14239.3086,14305.71,14205.2354,14241.0225,3729494832
2023-11-28,14224.6279,14303.6553,14195.7217,14281.7559,3938081320
2023-11-29,14367.1113,14423.2178,14247.8857,14258.4902,4316310249
2023-11-30,14265.0459,14289.2002,14127.0547,14226.2188,5029652797
2023-12-01,14181.3545,14311.9473,14135.0049,14305.0322,4993084759
2023-12-04,14168.6641,14197.5156,14058.5205,14185.4941,5668000302
2023-12-05,14126.4014,14285.6582,14121.7617,14229.9121,5583050671
2023-12-06,14325.6191,14327.6348,14138.5088,14146.7119,4615562849
2023-12-07,14230.4346,14353.1104,14220.8682,14339.9941,5141779518
2023-12-08,14279.4551,14416.917,14264.96,14403.9727,4814978893
2023-12-11,14340.1279,14436.0791,14324.5664,14432.4863,5088222962
2023-12-12,14423.0078,14533.3965,14385.3926,14533.3965,4459201409
2023-12-13,14555.6826,14743.5547,14517.5244,14733.9639,5986407652
2023-12-14,14798.7217,14855.6191,14642.2314,14761.5586,7278684751
2023-12-15,14797.4629,14848.4053,14753.1553,14813.9199,7659738724
2023-12-18,14814.0205,14938.0381,14811.8174,14904.8135,5358695864
2023-12-19,14923.0156,15003.7979,14921.5977,15003.2236,5280516475
2023-12-20,14973.3623,15069.293,14776.2861,14777.9424,5673540243
2023-12-21,14923.1387,14970.8066,14837.4736,14963.8662,4893503973
2023-12-22,15006.1768,15047.1914,14927.1162,14992.9727,4364042582
2023-12-26,15028.6875,15101.1816,15024.0635,15074.5732,5753613223
2023-12-27,15089.6631,15114.082,15051.6709,15099.1768,7016606448
2023-12-28,15142.0947,15150.0664,15087.2227,15095.1367,4696932471
2023-12-29,15099.1953,15111.4053,14955.3691,15011.3525,4938844005
2024-01-02,14873.7031,14887.8027,14682.3818,14765.9395,4807422864
2024-01-03,14641.4717,14694.583,14577.4395,14592.2109,4466390685
2024-01-04,14532.2295,14632.7725,14504.7793,14510.2998,4341983659
2024-01-05,14500.1074,14625.1885,14477.5684,14524.0732,4247671716
2024-01-08,14564.4668,14846.8965,14560.1973,14843.7686,5828818369
2024-01-09,14744.1289,14894.3213,14716.7139,14857.71,4576710222
2024-01-10,14877.6963,14998.1963,14842.6973,14969.6494,3913531072
2024-01-11,15020.9521,15063.6113,14800.3828,14970.1846,4391901215
2024-01-12,15001.0098,15047.2451,14931.8809,14972.7598,4451973740
2024-01-16,14908.2598,15004.3467,14863.8076,14944.3467,5716624640
2024-01-17,14814.7705,14865.7559,14706.2344,14855.6221,4568978192
2024-01-18,14994.5195,15066.8076,14911.1084,15055.6484,4947046472
2024-01-19,15122.3789,15310.9688,15087.2031,15310.9678,4954816268
2024-01-22,15393.0479,15438.8477,15333.6279,15360.2852,4873854575
2024-01-23,15391.4111,15432.3535,15337.2266,15425.9434,4746119237
2024-01-24,15560.6104,15629.0723,15468.9062,15481.918,4341182965
2024-01-25,15555.6221,15597.2539,15430.6758,15510.4951,4585160408
2024-01-26,15474.8516,15538.8379,15433.0381,15455.3633,4001063012
2024-01-29,15470.6562,15630.585,15449.8682,15628.0449,4489592086
2024-01-30,15604.0771,15619.2314,15484.6709,15509.8965,4237512416
2024-01-31,15324.1885,15405.5547,15158.4922,15164.0117,5087132932
2024-02-01,15254.0234,15372.1289,15208.8818,15361.6416,4351146338
2024-02-02,15403.1572,15664.2119,15366.7842,15628.9541,4113356811
2024-02-05,15613.9932,15637.877,15471.6797,15597.6768,4197921406
2024-02-06,15638.1943,15652.75,15515.248,15608.998,4245951553
2024-02-07,15690.3545,15770.6748,15645.8057,15756.6445,4043692218
2024-02-08,15762.2324,15813.2666,15739.1807,15793.7148,5215051268
2024-02-09,15842.3789,16007.29,15831.7568,15990.6641,5319997057
2024-02-12,15980.6191,16080.0732,15917.873,15942.5449,4975012267
2024-02-13,15598.876,15770.4199,15551.4443,15655.5986,4877348106
2024-02-14,15781.71,15865.5088,15683.9424,15859.1465,4525461999
2024-02-15,15865.2979,15911.2236,15779.7158,15906.1738,5494636404
2024-02-16,15910.4336,15917.4111,15752.0244,15775.6543,4670790910
2024-02-20,15679.8428,15730.4688,15508.4961,15630.7832,4944893120
2024-02-21,15532.1201,15583.6826,15451.6523,15580.8691,4278162130
2024-02-22,15904.4775,16061.8203,15869.2363,16041.6211,4975887046
2024-02-23,16094.8037,16134.2178,15954.5,15996.8232,4543401726
2024-02-26,16014.4502,16054.8984,15973.9043,15976.251,4895811868
2024-02-27,16013.9795,16046.0977,15940.5068,16035.3008,4925503620
2024-02-28,15969.1406,16003.5566,15924.7227,15947.7383,5021634998
2024-02-29,16059.3398,16115.958,15931.6953,16091.9229,5570739073
2024-03-01,16109.8252,16302.2402,16096.5986,16274.9414,4835541778
2024-03-04,16264.2109,16289.0596,16199.0566,16207.5098,5164520235
2024-03-05,16077.7373,16087.5654,15862.6279,15939.5879,5630729951
2024-03-06,16091.9961,16128.5576,15956.6582,16031.543,4824639495
2024-03-07,16147.3184,16309.0225,16096.0146,16273.375,4475152859
2024-03-08,16322.1025,16449.7031,16059.5029,16085.1133,4546056242
2024-03-11,16052.625,16085.9453,15978.042,16019.2744,4328457283
2024-03-12,16116.9805,16275.4541,15992.9814,16265.6357,4450205780
2024-03-13,16220.1084,16233.2959,16143.3428,16177.7666,4252513414
2024-03-14,16209.1924,16245.3184,16039.6768,16128.5293,4625823431
2024-03-15,16043.5781,16055.3262,15925.9082,15973.1738,7492119343
2024-03-18,16154.9199,16247.5898,16094.166,16103.4482,4420608837
2024-03-19,16031.9268,16175.5859,15951.8564,16166.791,4158405572
2024-03-20,16185.7578,16377.4365,16127.4805,16369.4072,4628965497
2024-03-21,16517.2383,16538.8652,16393.9023,16401.8359,4541166140
2024-03-22,16387.8301,16467.6152,16360.9971,16428.8184,3873840294
2024-03-25,16335.3027,16441.168,16315.7188,16384.4668,4168738099
2024-03-26,16446.8496,16476.377,16312.9531,16315.6982,4643229578
2024-03-27,16424.7559,16431.8242,16279.1719,16399.5215,4225332381
2024-03-28,16377.2295,16420.9219,16347.3789,16379.458,4671321092
2024-04-01,16397.0488,16490.6543,16327.8945,16396.832,4236358055
2024-04-02,16199.2354,16251.4121,16137.2363,16240.4492,4166243784
2024-04-03,16178.7949,16340.7441,16169.3086,16277.458,4626577928
2024-04-04,16418.5664,16468.043,16046.5615,16049.082,4728859190
2024-04-05,16095.3984,16326.4961,16080.4844,16248.5205,3918511021
2024-04-08,16285.1758,16323.5957,16220.7168,16253.9551,3903061757
2024-04-09,16328.7568,16348.1758,16141.1543,16306.6387,4321144521
2024-04-10,16104.0127,16200.0977,16092.0205,16170.3604,4531615136
2024-04-11,16236.2002,16464.6035,16154.6533,16442.1973,4071405200
2024-04-12,16293.0322,16341.4551,16125.3262,16175.0938,3890164837
2024-04-15,16276.4746,16295.2725,15863.8818,15885.0186,4142324921
2024-04-16,15856.3809,15965.792,15822.0234,15865.251,4324647487
2024-04-17,15942.2861,15957.0283,15654.5137,15683.3721,4305899595
2024-04-18,15705.6943,15786.1191,15587.5029,15601.499,4294752957
2024-04-19,15547.1006,15576.7041,15222.7773,15282.0098,4496707244
2024-04-22,15396.1299,15539.002,15265.6562,15451.3057,4027253862
2024-04-23,15525.5518,15730.3486,15510.585,15696.6396,4388259845
2024-04-24,15805.6016,15838.998,15634.4375,15712.749,4105248451
2024-04-25,15375.2637,15644.5137,15343.9141,15611.7598,4093950269
2024-04-26,15821.335,15980.999,15770.7197,15927.9004,4169982555
2024-04-29,16006.998,16021.4951,15885.8916,15983.084,4392313510
2024-04-30,15920.8857,15979.3643,15655.667,15657.8223,4618041850
2024-05-01,15646.0938,15926.2197,15557.6426,15605.4814,4494048930
2024-05-02,15758.1133,15862.7871,15604.7256,15840.958,4297445945
2024-05-03,16147.4814,16204.7119,16068.3408,16156.3281,4256982034
2024-05-06,16208.5371,16350.084,16197.8604,16349.2451,3986327149
2024-05-07,16358.3438,16397.3926,16303.8398,16332.5557,4552033034
2024-05-08,16226.0674,16341.6465,16226.0674,16302.7559,4033454911
2024-05-09,16323.7383,16362.7891,16241.9766,16346.2646,4051157207
2024-05-10,16389.0234,16437.3906,16293.5195,16340.8682,3978393126
2024-05-13,16400.3066,16407.0547,16334.8613,16388.2383,4091376474
2024-05-14,16391.1621,16526.2715,16386.4355,16511.1797,6797957483
2024-05-15,16601.1406,16749.7441,16544.0859,16742.3906,7884875534
2024-05-16,16738.1055,16797.834,16693.4453,16698.3203,11432783415
2024-05-17,16708.4883,16726.4102,16613.8359,16685.9668,9141282491
2024-05-20,16702.0234,16823.8262,16695.6914,16794.875,6455204343
2024-05-21,16736.0977,16839.0195,16719.9648,16832.625,5865914192
2024-05-22,16839.0215,16855.2695,16712.0918,16801.543,6834551558
2024-05-23,16996.3848,16996.3848,16678.3691,16736.0332,7105897120
2024-05-24,16786.7949,16947.7949,16771.582,16920.7949,5415416900
2024-05-28,16988.3145,17032.6562,16917.5117,17019.8809,5765325597
2024-05-29,16879.3496,16989.5996,16873.9727,16920.5801,6140549727
2024-05-30,16878.627,16900.459,16690.3594,16737.0781,6158715304
2024-05-31,16771.8965,16789.2656,16445.5371,16735.0156,5933727279
2024-06-03,16865.7051,16909.8867,16646.4297,16828.6699,4837094105
2024-06-04,16823.8828,16891.875,16750.3887,16857.0469,4385480585
2024-06-05,16974.4766,17187.918,16955.5605,17187.9043,4735500625
2024-06-06,17204.8711,17235.7266,17123.5918,17173.1211,4406166922
2024-06-07,17124.1348,17229.3086,17090.0449,17133.125,4230690612
2024-06-10,17083.4453,17213.4473,17057.3359,17192.5293,4718023694
2024-06-11,17160.4238,17345.0508,17107.9863,17343.5469,4452566473
2024-06-12,17502.1504,17725.3906,17490.6426,17608.4355,4881220728
2024-06-13,17715.2656,17741.7988,17566.3184,17667.5605,4320366188
2024-06-14,17621.1816,17693.4316,17590.8008,17688.8828,4431241199
2024-06-17,17697.3027,17935.9844,17636.3594,17857.0195,5471129408
2024-06-18,17856.7578,17890.5176,17796.8789,17862.2324,5313501586
2024-06-20,17913.9414,17936.793,17650.6953,17721.5879,5635854979
2024-06-21,17681.0059,17787.3359,17620.5684,17689.3613,7904909112
2024-06-24,17640.2578,17730.1191,17494.0176,17496.8164,4823659335
2024-06-25,17572.1562,17734.3438,17546.6328,17717.6543,4294258381
2024-06-26,17697.2656,17813.5488,17687.0664,17805.1562,4762226249
2024-06-27,17793.9531,17892.7812,17765.4199,17858.6836,4894429683
2024-06-28,17891.0957,18034.998,17723.8301,17732.6035,4471331862
2024-07-01,17773.8965,17894.2832,17657.6426,17879.2988,4536897426
2024-07-02,17808.0371,18031.2891,17802.2383,18028.7637,3950280818
2024-07-03,18016.123,18188.3008,18016.123,18188.3008,3232388242
2024-07-05,18200.5977,18366.3086,18197.1348,18352.7598,4275328614
2024-07-08,18371.8594,18416.9414,18342.5996,18403.7383,4748089926
2024-07-09,18465.0234,18511.8887,18381.6035,18429.291,4259996252
2024-07-10,18512.0898,18655.1914,18467.582,18647.4473,4690215979
2024-07-11,18659.2461,18671.0703,18238.7812,18283.4062,5482183763
2024-07-12,18303.6406,18556.7266,18293.5957,18398.4453,5192322644
2024-07-15,18485.9141,18641.5312,18397.834,18472.5664,4803794881
2024-07-16,18534.2676,18576.832,18386.0684,18509.3398,5197779134
2024-07-17,18188.1875,18223.2363,17972.8652,17996.9238,5272813473
2024-07-18,18119.1523,18130.8672,17759.5449,17871.2227,5221971257
2024-07-19,17835.5918,17935.1406,17691.4316,17726.9395,4348598850
2024-07-22,17923.6445,18040.9941,17839.7598,18007.5684,4467366849
2024-07-23,17982.7363,18128.3848,17968.0996,17997.3516,4403380867
2024-07-24,17733.9062,17747.0586,17313.5176,17342.4141,5916989100
2024-07-25,17352.6445,17544.459,17033.9648,17181.7246,5169542531
2024-07-26,17331.9453,17454.5664,17239.9922,17357.8809,4637500418
2024-07-29,17444.3906,17535.3164,17299.832,17370.2012,4213460692
2024-07-30,17424.0996,17468.5586,17015.377,17147.416,4837912256
2024-07-31,17499.2305,17693.9844,17438.6016,17599.4004,5369836081
2024-08-01,17647.0312,17791.584,17051.418,17194.1445,5600387933
2024-08-02,16780.4453,16920.625,16582.7891,16776.1641,5217579767
2024-08-05,15712.5322,16453.459,15708.5371,16200.082,4991235629
2024-08-06,16261.3604,16620.3145,16137.6455,16366.8545,4907121699
2024-08-07,16622.3105,16709.8086,16179.5312,16195.8057,5026830072
2024-08-08,16408.2656,16694.248,16262.9316,16660.0215,4943240109
2024-08-09,16636.5215,16789.2227,16574.5742,16745.3027,5210266975
2024-08-12,16793.6426,16895.7871,16699.3887,16780.6094,4342287876
2024-08-13,16944.7363,17192.793,16943.9531,17187.6074,4852864080
2024-08-14,17227.6406,17260.7266,17032.168,17192.6016,4356789164
2024-08-15,17394.5449,17602.7188,17375.4121,17594.4961,4824952140
2024-08-16,17516.4043,17674.6504,17502.8242,17631.7207,4578928934
2024-08-19,17649.7422,17877.4414,17585.5781,17876.7715,5026865966
2024-08-20,17849.0879,17932.5332,17758.1953,17816.9375,4742889512
2024-08-21,17840.5117,17963.0703,17790.9824,17918.9863,4228418914
2024-08-22,17993.7207,18017.6895,17589.1504,17619.3535,4368679511
2024-08-23,17772.7266,17941.2656,17700.2676,17877.793,4692357026
2024-08-26,17867.8457,17909.0859,17645.6875,17725.7656,4559831185
2024-08-27,17655.5215,17789.7188,17573.3711,17754.8203,3863673112
2024-08-28,17738.8027,17759.9434,17439.3965,17556.0273,4593808840
2024-08-29,17610.5703,17789.2129,17482.6035,17516.4297,5043319793
2024-08-30,17650.4902,17720.375,17498.793,17713.625,4927963033
2024-09-03,17585.4492,17585.4492,17057.7852,17136.2988,5005379919
2024-09-04,17015.7129,17232.6523,16984.6719,17084.2969,4299970488
2024-09-05,17063.2363,17295.5762,17035.0664,17127.6602,4140380332
2024-09-06,17137.6191,17166.5449,16668.5723,16690.832,4559969150
2024-09-09,16835.6738,16923.2773,16732.834,16884.6035,4069748509
2024-09-10,16949.6406,17036.0703,16801.125,17025.8809,4330014736
2024-09-11,17061.4062,17420.2324,16787.8359,17395.5312,4837208680
2024-09-12,17413.8887,17605.7227,17338.3184,17569.6758,4274104110
2024-09-13,17575.2578,17719.1367,17564.6055,17683.9766,4242950349
2024-09-16,17573.7012,17618.3984,17480.6621,17592.127,4148180626
2024-09-17,17707.0195,17781.7383,17544.6387,17628.0605,4365274045
2024-09-18,17663.3828,17832.7031,17556.4238,17573.3008,4852302120
2024-09-19,17980.8906,18099.9277,17909.7461,18013.9805,4794429486
2024-09-20,17999.3457,18024.3359,17835.6367,17948.3203,9111952370
2024-09-23,17994.9062,18021.5762,17936.3691,17974.2695,4724584100
2024-09-24,18046.4414,18091.9609,17863.375,18074.5215,4719041423
2024-09-25,18050.3574,18155.0352,18040.623,18082.2051,4308912033
2024-09-26,18327.3398,18327.3398,18071.7383,18190.291,4974938780
2024-09-27,18228.7773,18238.2773,18069.1777,18119.5898,4766967276
2024-09-30,18069.8262,18198.1582,17997.5605,18189.1699,5181351647
